# flightline, latitude_mean, longitude_mean, elevation_mean, latitude_stdev, longitude_stdev, elevation_stdev, cloud_fraction, ndvi_mean, ndvi_stdev, dimensionality
ang20190706t192454 64.90495300 -147.83522034 233.50872803 0.00255100 0.01071065 29.05620766 0.00010000 0.89908469 0.09847227 25
ang20190706t192454 64.93803406 -147.82824707 223.68034363 0.00324844 0.00990644 13.47484207 0.00020000 0.87287158 0.08045006 22
ang20190706t192454 64.92620850 -147.83386230 181.99215698 0.00431308 0.01219113 6.00042105 0.00010000 0.85603809 0.14983775 25
ang20190801t155049 68.98246002 -103.73753357 74.50946045 0.00759362 0.01901372 11.02271843 0.00000000 0.51850325 0.32927462 26
ang20190801t155049 69.00029755 -103.85404968 63.71737671 0.00700352 0.01893223 8.75445175 0.00000000 0.28328153 0.52632087 25
ang20190801t155049 69.01937103 -103.96930695 57.89584351 0.00737445 0.01903336 7.68462658 0.00000000 0.41679308 0.48395124 27
ang20190801t155049 69.04644012 -104.08615875 44.50620270 0.00770794 0.01904694 7.76219463 0.00000000 0.73315954 0.24584107 25
ang20190801t155049 69.06325531 -104.20275879 38.55274582 0.00694271 0.01914580 8.53163147 0.00000000 0.48137179 0.44010755 31
ang20190801t155049 68.95468140 -103.62151337 86.02850342 0.00766592 0.01891785 7.71759081 0.00000000 0.43849462 0.33166143 18
ang20190801t155049 68.93691254 -103.50548553 54.65047455 0.00700217 0.01897005 9.63878155 0.00000000 0.21514510 0.54059929 25
ang20190801t155049 69.18838501 -104.90951538 9.20135880 0.00705253 0.01908744 1.06275427 0.00000000 -0.51294601 0.11360120 22
ang20190801t155049 69.25032043 -105.26441193 72.46115875 0.00699612 0.01932162 11.30460358 0.00000000 0.32610512 0.05374560 35
ang20190801t155049 69.26773834 -105.38359833 77.12377930 0.00765142 0.01925797 11.22070312 0.00000000 0.26445365 0.03067889 40
ang20190801t155049 69.20720673 -105.02676392 20.77386475 0.00740134 0.01917951 10.49944592 0.00000000 0.41994980 0.43598902 28
ang20190801t155049 69.23349762 -105.14542389 51.13842010 0.00768194 0.01929682 13.26476383 0.00000000 0.51094609 0.16813274 39
ang20190801t155049 69.12601471 -104.55515289 29.92593193 0.00703130 0.01919808 11.13278484 0.00000000 0.52061623 0.35461685 25
ang20190801t155049 69.10961914 -104.43753815 43.61106491 0.00776724 0.01891704 15.02081490 0.00000000 0.68962699 0.21498099 29
ang20190801t155049 69.17211914 -104.79097748 18.32596970 0.00784834 0.01915378 6.68327188 0.00000000 0.44768822 0.34633723 27
ang20190801t155049 69.14559937 -104.67330933 24.77615547 0.00735950 0.01908814 16.85332870 0.00000000 0.26378685 0.45555881 24
ang20190801t155049 69.08290100 -104.31970978 32.85799026 0.00743484 0.01879657 6.93532085 0.00000000 0.37974307 0.48464459 31
ang20190801t155049 69.19579315 -104.96810913 9.90761375 0.00780096 0.01929131 2.49433613 0.00000000 -0.33836186 0.41176826 29
ang20190801t155049 69.22046661 -105.08636475 47.29011917 0.00698857 0.01928322 11.45025349 0.00000000 0.50674206 0.25101799 31
ang20190801t155049 69.24380493 -105.20529938 63.92974472 0.00773084 0.01920330 9.81877136 0.00000000 0.40317428 0.08689486 39
ang20190801t155049 69.25710297 -105.32420349 88.68529510 0.00790422 0.01936482 9.26486206 0.00000000 0.30394667 0.03635920 18
ang20190801t155049 69.28105164 -105.44349670 75.88327789 0.00696653 0.01926104 10.06651592 0.00000000 0.28159907 0.04948999 30
ang20190801t155049 69.18214417 -104.84989929 11.12373257 0.00767532 0.01906681 2.81776738 0.00000000 0.03897539 0.54656708 25
ang20190801t155049 69.15876770 -104.73145294 32.11721420 0.00696576 0.01909324 26.17510223 0.00000000 0.29919291 0.44326362 27
ang20190801t155049 69.13380432 -104.61463928 23.80201912 0.00787430 0.01905322 9.79302883 0.00000000 0.39968559 0.38425201 25
ang20190801t155049 69.11987305 -104.49632263 32.64134979 0.00762309 0.01918742 9.91104221 0.00000000 0.61500829 0.32850379 22
ang20190801t155049 69.09599304 -104.37849426 29.87283516 0.00699443 0.01893173 9.05820084 0.00000000 0.55028576 0.38312888 26
ang20190801t155049 68.99330902 -103.79595184 70.30466461 0.00775296 0.01910799 9.05494022 0.00000000 0.37818247 0.43998063 64
ang20190801t155049 69.05691528 -104.14429474 43.86526108 0.00769429 0.01922720 9.39016247 0.00000000 0.60246491 0.36435908 22
ang20190801t155049 69.07127380 -104.26147461 38.63798904 0.00773510 0.01925641 9.10773373 0.00000000 0.29120675 0.50249636 23
ang20190801t155049 69.00783539 -103.91174316 61.50712967 0.00772810 0.01907190 8.02500343 0.00000000 0.34445119 0.46166620 30
ang20190801t155049 69.03260803 -104.02798462 54.73634338 0.00702039 0.01919650 8.13087845 0.00000000 0.59014249 0.40273029 48
ang20190801t155049 68.96848297 -103.67988586 75.69792175 0.00700872 0.01920909 10.16605186 0.00000000 0.43106341 0.38670674 28
ang20190801t155049 68.94367218 -103.56363678 69.09246826 0.00774284 0.01892591 9.98904037 0.00000000 0.56377476 0.22984679 26
ang20190719t003513 62.37558746 -116.90291595 256.25344849 0.00751513 0.01523809 3.88755131 0.00000000 0.92363816 0.16627112 37
ang20190719t003513 62.38853836 -116.75297546 259.63076782 0.00789359 0.01508466 6.82456589 0.00000000 0.82473427 0.41098219 50
ang20190719t003513 62.36864853 -117.00434875 262.31790161 0.00786725 0.01506232 4.56994772 0.00000000 0.86322814 0.34477919 26
ang20190719t003513 62.40016174 -116.65080261 264.41320801 0.00751207 0.01532983 4.69726229 0.00000000 0.98109382 0.02651745 38
ang20190719t003513 62.41033173 -116.55353546 262.56277466 0.00755724 0.01503813 4.29323244 0.00000000 0.96095037 0.07882449 19
ang20190719t003513 62.35874557 -117.11071014 259.40332031 0.00791693 0.01528358 6.50613451 0.00000000 0.52841520 0.55572313 22
ang20190719t003513 62.42231369 -116.45288849 251.50273132 0.00787206 0.01497857 5.88398552 0.00000000 0.96764034 0.04477889 43
ang20190719t003513 62.34605789 -117.20978546 258.84921265 0.00751976 0.01509558 5.98717928 0.00000000 0.84703320 0.30122897 38
ang20190719t003513 62.33549881 -117.30883789 255.13362122 0.00761041 0.01486926 7.80205536 0.00000000 0.72185755 0.43210968 50
ang20190719t003513 62.37948227 -116.85880280 257.56564331 0.00772423 0.01525067 5.10687447 0.00000000 0.81615812 0.39507863 22
ang20190719t003513 62.27261734 -117.90650940 215.58976746 0.00765356 0.01515446 7.12823725 0.00000000 0.93092304 0.25768644 20
ang20190719t003513 62.26076889 -118.00687408 233.58416748 0.00787543 0.01525157 9.40143681 0.00000000 0.98779607 0.01254462 28
ang20190719t003513 62.28466415 -117.81008911 200.19511414 0.00751590 0.01481947 9.89438820 0.00000000 0.94959563 0.27559003 18
ang20190719t003513 62.31444931 -117.50617218 227.44819641 0.00763094 0.01528526 5.18286943 0.00000000 0.94167179 0.21460238 26
ang20190719t003513 62.32353210 -117.40525055 238.75459290 0.00791667 0.01529643 5.26236916 0.00000000 0.89246142 0.19889952 23
ang20190719t003513 62.29754257 -117.71119690 216.67384338 0.00798651 0.01502464 5.43514633 0.00000000 0.97538751 0.24838023 17
ang20190719t003513 62.30725098 -117.61305237 223.73406982 0.00774367 0.01535167 4.14688873 0.00000000 0.22393478 3.52746773 30
ang20190719t003513 62.26646805 -117.96218872 221.77259827 0.00789285 0.01514088 4.85798359 0.00000000 0.97495925 0.04730510 29
ang20190719t003513 62.25585556 -118.06089783 256.25881958 0.00781188 0.01489544 10.23673916 0.00000000 0.98629200 0.01671753 20
ang20190719t003513 62.27931976 -117.86306000 210.73194885 0.00750091 0.01517064 8.33119965 0.00000000 0.90936971 0.29772285 20
ang20190719t003513 62.29096985 -117.75656128 204.58653259 0.00768035 0.01518904 9.06976891 0.00000000 0.94439250 0.38061714 21
ang20190719t003513 62.30264282 -117.65652466 225.65379333 0.00791419 0.01520397 5.07412958 0.00000000 0.79619515 0.48109651 52
ang20190719t003513 62.31143570 -117.56005096 227.66419983 0.00761395 0.01498511 4.96830893 0.00000000 0.95926404 0.14435209 38
ang20190719t003513 62.31880569 -117.46115875 235.70703125 0.00781029 0.01496572 5.90776920 0.00000000 0.91918898 0.18303852 54
ang20190719t003513 62.35243225 -117.15427399 258.68847656 0.00759494 0.01534946 5.24771452 0.00000000 0.71810412 0.43006328 25
ang20190719t003513 62.41661072 -116.50147247 261.66238403 0.00763243 0.01494939 5.85686302 0.00000000 0.97027695 0.06547022 18
ang20190719t003513 62.34135437 -117.25553894 255.52340698 0.00753098 0.01520947 5.13514185 0.00000000 0.86346406 0.25346622 22
ang20190719t003513 62.42713165 -116.39830017 240.70542908 0.00791573 0.01531274 2.77736139 0.00000000 0.71662152 3.16775179 25
ang20190719t003513 62.39416885 -116.70578766 259.78491211 0.00774831 0.01499518 5.20728970 0.00000000 0.93806738 0.35166603 22
ang20190719t003513 62.37268066 -116.95780945 264.31570435 0.00774689 0.01498175 7.09168720 0.00000000 0.81870925 0.37739524 25
ang20190719t003513 62.40559387 -116.60714722 263.23028564 0.00750905 0.01540337 3.39715695 0.00000000 0.96278888 0.43335658 23
ang20190719t003513 62.36396408 -117.05777740 261.49618530 0.00790545 0.01481950 5.46949768 0.00000000 0.84714884 0.28081632 46
ang20190719t003513 62.38399506 -116.80622864 264.15203857 0.00785863 0.01498987 5.95631790 0.00000000 0.88457429 0.30325329 78
ang20190719t003513 62.32868576 -117.36188507 245.50407410 0.00791350 0.01535054 6.15352345 0.00000000 0.91313303 0.27408665 46
ang20190727t232520 69.51018524 -139.11647034 0.00000000 0.00794213 0.01989566 0.00000000 0.00000000 -0.25061956 0.23652841 36
ang20190727t232520 69.56734467 -138.89389038 0.00000000 0.00766898 0.02046282 0.00000000 0.00000000 -0.00701071 0.56870317 25
ang20190727t232520 69.54552460 -139.00477600 0.00000000 0.00763645 0.01954406 0.00000000 0.00000000 -0.57578987 0.11736915 23
ang20190727t232520 69.58224487 -138.85197449 0.00000000 0.00737377 0.02052445 0.00000000 0.00000000 -0.19125924 0.49827653 33
ang20190727t232520 69.55902100 -138.95697021 0.00000000 0.00741530 0.02007708 0.00000000 0.00000000 -0.59748000 0.06763857 20
ang20190727t232520 69.52749634 -139.05915833 0.00000000 0.00697166 0.01971070 0.00000000 0.00000000 -0.25027177 0.46661913 36
ang20190728t002003 68.25526428 -133.28791809 11.54101181 0.00785666 0.01929510 7.71069050 0.00000000 0.03478902 0.08360979 30
ang20190728t002003 68.27913666 -133.40226746 78.73982239 0.00735403 0.01968321 27.60511971 0.00000000 0.10734501 0.07327398 25
ang20190728t002003 68.30412292 -133.51805115 8.69499969 0.00814889 0.01957928 28.39841461 0.00000000 0.06280093 0.10918065 26
ang20190728t002003 68.31871033 -133.63511658 5.35651875 0.00792827 0.01911549 16.01251984 0.00000000 0.22799617 0.17994069 46
ang20190728t002003 68.34275818 -133.75360107 -21.98076248 0.00730271 0.01889201 20.90687180 0.00000000 0.19204949 0.29238451 49
ang20190728t002003 68.38151550 -133.99024963 -14.65833092 0.00795761 0.01926202 28.02482796 0.00000000 0.37785935 0.57864243 33
ang20190728t002003 68.36717224 -133.87176514 -15.10099030 0.00805912 0.01882261 36.67947006 0.00000000 0.13962175 0.42232689 35
ang20190728t002003 68.42984009 -134.22587585 9.68137550 0.00811037 0.01988861 5.70103216 0.00000000 0.23919655 0.57394034 35
ang20190728t002003 68.40564728 -134.10820007 -8.24124718 0.00729489 0.01974095 16.93271065 0.00000000 0.48741344 0.56219530 24
ang20190728t002003 68.35604095 -133.81309509 -24.90967178 0.00778316 0.01901978 12.77377987 0.00000000 0.15628001 0.29344645 41
ang20190728t002003 68.43711090 -134.27409363 9.01480961 0.00730267 0.01966861 5.46743393 0.00000000 0.55865526 0.47568119 33
ang20190728t002003 68.41888428 -134.15718079 4.58885479 0.00780653 0.01982367 7.90107441 0.00000000 0.27780199 0.55952454 35
ang20190728t002003 68.39231873 -134.04206848 -6.60936737 0.00791565 0.01916797 22.05218506 0.00000000 0.29850098 0.57836038 23
ang20190728t002003 68.37459564 -133.92771912 -23.77474785 0.00738395 0.01882576 13.10849285 0.00000000 -0.02930933 0.56934679 41
ang20190728t002003 68.31174469 -133.58497620 8.34006786 0.00728475 0.01938118 23.43155479 0.00000000 0.13840580 0.12808169 52
ang20190728t002003 68.32921600 -133.69795227 -14.41186714 0.00796961 0.01882535 11.54605675 0.00000000 0.30018169 0.25082248 49
ang20190728t002003 68.26538086 -133.35505676 18.52281761 0.00800169 0.01979384 44.25606537 0.00000000 0.07739609 0.11032730 29
ang20190728t002003 68.29225159 -133.47093201 24.70665550 0.00763820 0.01965444 32.14823914 0.00000000 0.10992533 0.09373178 39
ang20190802t225917 69.20531464 -104.22937775 39.55208206 0.00770646 0.01934767 7.49585247 0.00000000 0.79010034 0.13981730 32
ang20190802t225917 69.26840973 -104.58313751 39.70352173 0.00765554 0.01933154 7.28086758 0.00000000 0.67811757 0.31000185 62
ang20190802t225917 69.29506683 -104.70148468 27.24622154 0.00769732 0.01931856 7.12687778 0.00000000 0.57842559 0.43686476 28
ang20190802t225917 69.23258972 -104.34727478 54.15405655 0.00774286 0.01921304 6.49333143 0.00000000 0.66246784 0.23942889 34
ang20190802t225917 69.25010681 -104.46523285 44.40105438 0.00706024 0.01925243 8.86820698 0.00000000 0.59962779 0.33068919 27
ang20190802t225917 69.18740845 -104.11251068 28.63681030 0.00702209 0.01924522 7.66362286 0.00000000 0.72945642 0.28737840 78
ang20190802t225917 69.16888428 -103.99440765 32.29103851 0.00758026 0.01932112 7.26545048 0.00000000 0.81581938 0.14546458 29
ang20190802t225917 69.14170837 -103.87750244 41.17193604 0.00769895 0.01923546 7.66762543 0.00000000 0.79234481 0.21385430 69
ang20190802t225917 69.12424469 -103.75992584 51.15005493 0.00705607 0.01931750 6.94067764 0.00000000 0.58918059 0.40929562 26
ang20190802t225917 69.10410309 -103.64340210 57.09150696 0.00733662 0.01932504 7.23447847 0.00000000 0.48922735 0.51604831 27
ang20190802t225917 69.06058502 -103.41110992 29.57041931 0.00729845 0.01893823 8.44015789 0.00000000 0.88429374 0.13516644 43
ang20190802t225917 69.30574799 -104.76156616 23.83091927 0.00789154 0.01949255 8.64316750 0.00000000 0.73450959 0.28117982 48
ang20190802t225917 69.07695770 -103.52677155 59.64258575 0.00789913 0.01894926 9.60593224 0.00000000 0.71238708 0.32941070 41
ang20190802t225917 69.34342194 -104.99968719 43.09489441 0.00707967 0.01941295 23.43521309 0.00000000 0.58651620 0.43251625 28
ang20190802t225917 69.31962585 -104.88028717 23.02002907 0.00792124 0.01933160 16.85080910 0.00000000 0.76119179 0.13777643 50
ang20190802t225917 69.38108063 -105.23888397 21.12948990 0.00785968 0.01951759 9.56698227 0.00000000 0.55952734 0.53241336 57
ang20190802t225917 69.36744690 -105.11923981 24.49537849 0.00792314 0.01936497 8.41482639 0.00000000 0.49270698 0.50450319 58
ang20190802t225917 69.13090515 -103.81855011 49.66327286 0.00777557 0.01923846 6.80646038 0.00000000 0.77154636 0.24104755 76
ang20190802t225917 69.11631012 -103.70131683 56.95625687 0.00785335 0.01920783 9.64494228 0.00000000 0.77868176 0.26599541 78
ang20190802t225917 69.17992401 -104.05318451 34.23810959 0.00789541 0.01912830 7.46858549 0.00000000 0.81145191 0.16918591 61
ang20190802t225917 69.15520477 -103.93555450 34.56172943 0.00708883 0.01917134 7.27534914 0.00000000 0.79335129 0.20105948 63
ang20190802t225917 69.09070587 -103.58530426 61.87599564 0.00711673 0.01932161 6.80868721 0.00000000 0.77063119 0.23030271 51
ang20190802t225917 69.05187225 -103.35343933 19.32525826 0.00796566 0.01891375 5.10886717 0.00000000 0.67355859 0.39464697 67
ang20190802t225917 69.06672668 -103.46878052 47.28097534 0.00765359 0.01909341 10.53536320 0.00000000 0.81589413 0.18547335 76
ang20190802t225917 69.31255341 -104.82057190 15.47871876 0.00706387 0.01939806 5.52044010 0.00000000 0.60753697 0.36669222 38
ang20190802t225917 69.39103699 -105.29842377 12.81524754 0.00790381 0.01938605 4.28568316 0.00000000 0.04370045 0.60908061 71
ang20190802t225917 69.37468719 -105.17874908 22.30233383 0.00702908 0.01951280 8.47393131 0.00000000 0.82705879 0.20433846 26
ang20190802t225917 69.35681915 -105.05940247 24.86266899 0.00772501 0.01954706 8.48581982 0.00000000 0.01836605 0.49096456 25
ang20190802t225917 69.33018494 -104.93965149 59.01187515 0.00770461 0.01953374 31.42165375 0.00000000 0.79368913 0.12869020 21
ang20190802t225917 69.19435883 -104.17065430 33.50593567 0.00788083 0.01927629 6.78358746 0.00000000 0.74514425 0.24879816 63
ang20190802t225917 69.21895599 -104.28828430 44.01084518 0.00713833 0.01922463 6.65962315 0.00000000 0.76092935 0.17686696 49
ang20190802t225917 69.24333191 -104.40601349 44.92573166 0.00789183 0.01919020 6.40544987 0.00000000 0.46353051 0.36551210 20
ang20190802t225917 69.25741577 -104.52472687 43.60587311 0.00779201 0.01941127 9.48548508 0.00000000 0.69914323 0.24910656 24
ang20190802t225917 69.28155518 -104.64308929 35.72854233 0.00703618 0.01948736 7.63635731 0.00000000 0.80699915 0.19179827 26
ang20190714t174302 61.92486954 -121.46863556 129.20141602 0.00682829 0.01446640 8.24055386 0.00000000 0.72914934 0.19284792 26
ang20190714t174302 62.00436783 -121.71303558 140.15261841 0.00700384 0.01438316 7.99882507 0.00000000 0.83860898 0.03429988 13
ang20190714t174302 62.03595734 -121.79057312 153.26856995 0.00638345 0.01428681 6.67923880 0.00000000 0.79357803 0.03312922 24
ang20190714t174302 61.94781113 -121.54541016 129.42156982 0.00696757 0.01414773 8.20060062 0.00000000 0.80374050 0.06259761 16
ang20190714t174302 61.98013687 -121.62696075 128.82434082 0.00651916 0.01410648 8.03243160 0.00000000 0.80584055 0.11547030 25
ang20190714t174302 62.17841721 -122.20761108 186.93324280 0.00709790 0.01420205 5.22346401 0.00000000 0.82709551 0.04133543 29
ang20190714t174302 62.14652634 -122.12390137 159.67993164 0.00641724 0.01414517 6.17689657 0.00000000 0.84853107 0.02514644 25
ang20190714t174302 62.12184525 -122.03759766 158.73861694 0.00676447 0.01442000 8.59343529 0.00000000 0.79437554 0.07508966 27
ang20190714t174302 62.09161377 -121.95936584 157.30334473 0.00631070 0.01420881 5.58811092 0.00000000 0.80222517 0.04409065 27
ang20190714t174302 62.06295013 -121.87502289 157.23693848 0.00636743 0.01414495 5.91401339 0.00000000 0.82488543 0.04216494 13
ang20190714t174302 62.31330490 -122.62378693 306.13781738 0.00647420 0.01423904 3.76347947 0.00000000 0.80996209 0.03117101 19
ang20190714t174302 62.28689957 -122.53617859 308.00088501 0.00635098 0.01464064 6.97707558 0.00000000 0.74425197 0.06473872 32
ang20190714t174302 62.25587463 -122.45783997 297.19259644 0.00704525 0.01441633 10.93619537 0.00000000 0.72350609 0.03545292 10
ang20190714t174302 62.23274231 -122.37323761 260.20922852 0.00661512 0.01431950 16.06765175 0.00000000 0.79961425 0.04601267 23
ang20190714t174302 62.20067596 -122.28596497 205.00840759 0.00689820 0.01444908 7.95783806 0.00000000 0.79966789 0.03358296 24
ang20190714t174302 62.13050461 -122.08342743 156.48468018 0.00701199 0.01432201 7.75109720 0.00000000 0.82761770 0.03204849 22
ang20190714t174302 62.10696411 -121.99913788 156.46060181 0.00652500 0.01411949 7.95337534 0.00000000 0.78921288 0.05284728 13
ang20190714t174302 62.18835068 -122.24861145 194.67539978 0.00644723 0.01430355 5.49780941 0.00000000 0.79352832 0.04309318 28
ang20190714t174302 62.16185760 -122.16149902 177.19465637 0.00643669 0.01447861 6.00811052 0.00000000 0.84287119 0.03436748 25
ang20190714t174302 62.07519913 -121.91365051 159.86528015 0.00677000 0.01444278 8.19029140 0.00000000 0.81513596 0.03554414 25
ang20190714t174302 62.27159500 -122.49862671 306.98638916 0.00645741 0.01428005 11.43962097 0.00000000 0.67661858 0.07173968 16
ang20190714t174302 62.24727631 -122.41072845 287.09362793 0.00673509 0.01467973 11.21904373 0.00000000 0.74380857 0.05191267 19
ang20190714t174302 62.32559967 -122.66159058 301.01022339 0.00682241 0.01467834 6.25779867 0.00000000 0.81154025 0.02742911 14
ang20190714t174302 62.30348587 -122.58300018 306.97601318 0.00707342 0.01434105 3.65079141 0.00000000 0.82431573 0.03910141 18
ang20190714t174302 62.21735001 -122.33231354 228.42109680 0.00634736 0.01429667 14.72134113 0.00000000 0.79004121 0.04287692 19
ang20190714t174302 61.90816879 -121.42271423 126.58517456 0.00636875 0.01391433 12.93354797 0.00000000 0.52383852 0.35520411 29
ang20190714t174302 61.93713760 -121.50325012 134.28736877 0.00640126 0.01416362 7.43512583 0.00000000 0.78575891 0.06267235 28
ang20190714t174302 61.96450043 -121.59003448 125.02919769 0.00641352 0.01435887 9.50711918 0.00000000 0.72509795 0.22077315 23
ang20190714t174302 61.99566269 -121.66757202 133.07574463 0.00695270 0.01413955 5.37886620 0.00000000 0.83973730 0.03895479 24
ang20190714t174302 62.02017593 -121.75080109 144.04765320 0.00641600 0.01409882 8.64039326 0.00000000 0.84948558 0.03352877 13
ang20190714t174302 62.05240631 -121.83550262 155.55882263 0.00702922 0.01427828 4.86943531 0.00000000 0.82267439 0.04170104 27
ang20190710t013115 65.28830719 -164.79319763 201.62101746 0.00699570 0.01896785 54.75592041 0.00000000 0.81982869 0.04163745 28
ang20190710t013115 65.14884949 -164.88659668 30.73346519 0.00702494 0.01940559 37.28924942 0.00000000 0.76256549 0.08250882 24
ang20190710t013115 65.47091675 -164.66339111 176.89231873 0.00696155 0.01958204 63.18131638 0.00000000 0.90980691 0.03975086 30
ang20190710t013115 65.10590363 -164.91917419 9.48796558 0.00726241 0.01888311 3.23666692 0.00000000 0.76132345 0.15170462 57
ang20190710t013115 65.42798615 -164.70744324 153.15611267 0.00757139 0.01913082 44.37853622 0.00000000 0.91239983 0.01450179 19
ang20190710t013115 65.24417114 -164.83659363 43.47314453 0.00746497 0.01933004 32.07055283 0.00000000 0.86470526 0.03476341 19
ang20190710t013115 65.37721252 -164.74021912 95.45922089 0.00718241 0.01926954 17.52474594 0.00000000 0.88259363 0.03366640 32
ang20190710t013115 65.19281006 -164.86659241 30.86887550 0.00749157 0.01869835 23.20037270 0.00000000 0.82229942 0.11271131 28
ang20190710t013115 65.33072662 -164.76013184 144.57798767 0.00736201 0.01935551 25.81616402 0.00000000 0.85158330 0.01759722 14
ang20190710t013115 65.31142426 -164.77183533 150.23226929 0.00700378 0.02087045 33.99504852 0.00000000 0.84140050 0.02828865 32
ang20190710t013115 65.40135193 -164.72865295 115.31842804 0.00702856 0.02101795 17.97450829 0.00000000 0.89886594 0.01737574 31
ang20190710t013115 65.26123810 -164.81468201 176.17327881 0.00760318 0.01827545 49.29673767 0.00000000 0.84770751 0.03717681 27
ang20190710t013115 65.35916901 -164.75016785 119.75411224 0.00752498 0.01816163 32.42839813 0.00010000 0.86066931 0.04008804 19
ang20190710t013115 65.21874237 -164.85554504 20.93295860 0.00698772 0.02051141 16.51896286 0.00010000 0.82069856 0.10851312 42
ang20190710t013115 65.49625397 -164.64401245 327.91543579 0.00738274 0.02082264 54.85645294 0.00000000 0.89745188 0.04023288 26
ang20190710t013115 65.17586517 -164.87651062 18.87853050 0.00764558 0.01827658 15.58226109 0.00000000 0.80023825 0.12053186 35
ang20190710t013115 65.44499207 -164.68559265 116.83702850 0.00753553 0.01830339 45.19964981 0.00000000 0.91602063 0.05829437 52
ang20190710t013115 65.12587738 -164.89868164 44.94348907 0.00696389 0.02077705 42.08163834 0.00000000 0.73748124 0.12974742 24
ang20190728t164715 69.31844330 -135.33891296 6.78413105 0.00722913 0.01939889 2.27591681 0.00000000 0.22641411 0.18404202 33
ang20190728t164715 69.30636597 -135.45756531 6.55489683 0.00722519 0.01897031 1.65061116 0.00000000 0.22318870 0.13940947 29
ang20190728t164715 69.28250122 -135.57542419 8.65206242 0.00605091 0.01875273 3.67918205 0.00000000 0.26923296 0.12710808 25
ang20190728t164715 69.25819397 -135.69416809 9.29672146 0.00720108 0.01855947 2.83168435 0.00000000 0.19257365 0.05215713 33
ang20190728t164715 69.24546051 -135.81196594 9.72928810 0.00711074 0.01872166 4.23017216 0.00000000 0.23388477 0.11637666 33
ang20190728t164715 69.16067505 -136.27990723 9.06773090 0.00613244 0.01924897 1.64638495 0.00000000 0.07357094 0.01410921 20
ang20190728t164715 69.18360901 -136.16290283 7.76207018 0.00687019 0.01920098 2.18003297 0.00000000 0.09720742 0.01113429 29
ang20190728t164715 69.19688416 -136.04632568 8.30109310 0.00729025 0.01860070 4.85455132 0.00000000 0.09391131 0.03428799 27
ang20190728t164715 69.22212219 -135.92811584 14.29093456 0.00596506 0.01866415 4.33406639 0.00000000 0.08114617 0.03504161 20
ang20190728t164715 69.13500977 -136.39741516 7.21124077 0.00720988 0.01948538 1.26166701 0.00000000 0.08103123 0.02153329 5
ang20190728t164715 69.34222412 -135.21951294 11.53269768 0.00603267 0.01957364 7.25796795 0.00000000 0.34009525 0.16434799 32
ang20190728t164715 69.43910217 -134.61445618 16.70888138 0.00639459 0.01918352 14.90940857 0.00000000 0.09362558 0.37001914 29
ang20190728t164715 69.51490784 -134.12489319 17.45852852 0.00703684 0.01887044 32.99282455 0.00000000 0.23935254 6.51448154 35
ang20190728t164715 69.40074921 -134.85824585 11.50333214 0.00614494 0.01935650 7.54637098 0.00000000 0.20246023 0.16648661 37
ang20190728t164715 69.49974060 -134.24758911 34.02358627 0.00604437 0.01889063 50.96774292 0.00000000 0.43445519 0.69738454 31
ang20190728t164715 69.42542267 -134.73661804 11.45171833 0.00713809 0.01917014 8.52977753 0.00000000 0.34467110 0.26710901 31
ang20190728t164715 69.48336029 -134.37005615 27.05601311 0.00685270 0.01888263 22.55354691 0.00000000 0.47751850 0.64862347 28
ang20190728t164715 69.36634064 -135.09996033 10.17408943 0.00713596 0.01975586 4.08245707 0.00000000 0.06112459 0.11644553 21
ang20190728t164715 69.45793915 -134.49263000 14.39602661 0.00655424 0.01886811 7.03301668 0.00000000 -0.42534512 0.13643377 22
ang20190728t164715 69.37882233 -134.97895813 10.03328991 0.00692356 0.01940093 6.31645679 0.00000000 0.20320143 0.13887818 33
ang20190728t164715 69.32926178 -135.26875305 7.53601646 0.00691468 0.01954407 4.18552685 0.00000000 0.28511205 0.22791170 31
ang20190728t164715 69.43444061 -134.66816711 19.42934227 0.00673536 0.01914671 25.73774719 0.00000000 0.27816957 0.33552870 62
ang20190728t164715 69.35518646 -135.14912415 12.21689129 0.00656825 0.01953258 5.17375708 0.00000000 0.15370625 0.10501555 25
ang20190728t164715 69.47080994 -134.42745972 17.14578247 0.00601795 0.01886285 9.74092197 0.00000000 0.32949179 0.58713478 27
ang20190728t164715 69.37384033 -135.02830505 10.27956390 0.00626059 0.01964089 6.94882488 0.00000000 0.21188574 0.13257827 30
ang20190728t164715 69.44686127 -134.54847717 16.85446358 0.00725982 0.01901304 4.40284729 0.00000000 -0.13548012 0.37289518 28
ang20190728t164715 69.38834381 -134.90849304 11.27344990 0.00711610 0.01944290 6.59704208 0.00000000 0.03721733 0.18264368 22
ang20190728t164715 69.50527191 -134.18572998 12.42275333 0.00708774 0.01876183 12.74284935 0.00000000 0.74342984 0.47097740 27
ang20190728t164715 69.41342926 -134.78799438 10.56351376 0.00629674 0.01921810 8.40197945 0.00000000 0.20888475 0.22082116 33
ang20190728t164715 69.49362183 -134.30610657 33.47531891 0.00717345 0.01890275 32.39332199 0.00000000 0.35559756 0.71718997 56
ang20190728t164715 69.26949310 -135.63104248 7.37858820 0.00661896 0.01872341 2.06853938 0.00000000 0.10796880 0.12086562 26
ang20190728t164715 69.25076294 -135.75137329 8.68098164 0.00618765 0.01860206 4.13309240 0.00000000 0.28642997 0.08660726 22
