flightline,latitude_mean,longitude_mean,elevation_mean,latitude_stdev,longitude_stdev,elevation_stdev,cloud_fraction,ndvi_mean,ndvi_stdev,dimensionality
ang20190712t215039,71.09750366,-156.8445282,12.77307987,0.00682456,0.02469886,2.44025087,0,0.38862559,0.39946494,30
ang20190712t215039,71.05446625,-156.8651886,11.90405655,0.00780785,0.02408013,1.76373208,0,-0.0905045,0.46746811,30
ang20190716t163352,58.4445076,-111.3937607,223.7126465,0.00719759,0.01538532,5.90264654,0,0.84309894,0.16995394,33
ang20190716t163352,58.39850616,-111.3900223,216.7203064,0.00692715,0.01535415,4.78280973,0,0.69131905,1.11645484,25
ang20190716t163352,58.54288864,-111.4011383,212.3278961,0.00698148,0.01516254,3.13975,0,0.84356982,0.10238614,23
ang20190716t163352,58.4958992,-111.3976975,220.5969696,0.00711799,0.01530455,5.80557442,0,0.89100295,0.07076447,16
ang20190716t163352,58.35093307,-111.3863983,237.9778442,0.00692012,0.01509225,6.27307749,0,0.78491277,0.06911407,31
ang20190716t163352,58.59060669,-111.4055405,206,0.00695282,0.0150406,0,0,0.03876624,0.12585174,22
ang20190716t163352,58.82698059,-111.4267273,210.5645447,0.0071134,0.01535977,4.10970449,0,0.89721799,0.03364966,25
ang20190716t163352,58.92609406,-111.4351273,221.9546814,0.00718186,0.01543175,8.61731625,0,0.89115876,0.03396755,48
ang20190716t163352,58.63562012,-111.4100037,208.2536926,0.00713453,0.01523273,3.39663625,0,0.49167666,0.30245227,32
ang20190716t163352,58.68633652,-111.4143906,212.2262726,0.00700669,0.01521206,2.98758221,0,0.85373008,0.03874059,24
ang20190716t163352,58.87569427,-111.43116,220.5258484,0.00691974,0.01542152,12.40461731,0,0.91039431,0.02923899,22
ang20190716t163352,59.01840591,-111.4402161,212.3254547,0.00702164,0.01528881,10.0024662,0,0.77153718,0.17806743,25
ang20190716t163352,58.73449326,-111.4182663,213.4157715,0.00702966,0.01528785,6.14515781,0,0.88526261,0.03206636,23
ang20190716t163352,58.78089523,-111.4228745,216.2017975,0.00686126,0.01509692,6.67158651,0,0.90943211,0.02785906,22
ang20190716t163352,58.97135162,-111.4377594,217.0805054,0.00691951,0.01539789,5.91971874,0,0.87446755,0.10076167,15
ang20190716t163352,58.6156311,-111.4083786,207.0459137,0.00718471,0.01508521,2.52932596,0,0.30574897,0.29532123,31
ang20190716t163352,58.85288239,-111.4291,223.0229797,0.00693911,0.01539153,12.86625862,0,0.90180743,0.02912217,24
ang20190716t163352,58.75513077,-111.420372,215.6027985,0.00715096,0.01519323,6.46748304,0,0.90516204,0.03011137,23
ang20190716t163352,59.04534531,-111.4420776,213.9958496,0.00705807,0.01526933,11.85504436,0,0.7893821,0.16919628,25
ang20190716t163352,58.99754333,-111.4389877,215.8820496,0.00710786,0.0153101,7.52990532,0,0.82487929,0.1504287,24
ang20190716t163352,58.80677032,-111.4248734,211.6030273,0.00714512,0.01513171,5.53472996,0,0.89691818,0.02730444,24
ang20190716t163352,58.66091919,-111.4121628,213.5758972,0.00687647,0.01519891,3.68294215,0,0.87675869,0.04217681,24
ang20190716t163352,58.94593048,-111.4363251,219.8265076,0.00724493,0.01526147,8.73323154,0,0.89374334,0.02655601,27
ang20190716t163352,58.90052032,-111.4334869,212.9012451,0.00697242,0.01539144,7.00133467,0,0.87529665,0.0389814,47
ang20190716t163352,58.70851898,-111.4164658,213.4640045,0.00695473,0.01523311,7.52922869,0,0.88742518,0.02940036,23
ang20190716t163352,58.32529449,-111.3845367,240.7592011,0.00715225,0.01510138,5.3569932,0,0.76827615,0.07305848,66
ang20190716t163352,58.56420135,-111.4038391,208.9776917,0.00708954,0.01530595,3.66073799,0,0.48633042,0.42120048,31
ang20190716t163352,58.51682663,-111.3997269,214.6221008,0.00707474,0.01513052,3.81168532,0,0.87716466,0.11149694,49
ang20190716t163352,58.47003937,-111.3955841,219.1778565,0.00688756,0.01524635,5.43222427,0,0.87537307,0.08126894,25
ang20190716t163352,58.42433167,-111.3915634,215.7740936,0.00710478,0.01535506,5.9092741,0,0.60754693,0.3751449,27
ang20190716t163352,58.37475586,-111.3880463,224.2958984,0.00691841,0.01517051,7.18988514,0,0.78442544,0.12780046,26
ang20190713t024201,69.9282608,-148.7644653,57.97121429,0.00776635,0.02232702,12.48142147,0,0.81236416,0.27181372,25
ang20190713t024201,69.87622833,-148.7556152,61.68597412,0.00693122,0.02188723,8.00161362,0,0.42317402,0.64763576,30
ang20190713t024201,69.82746124,-148.743515,70.31573486,0.00776246,0.02177044,7.08146286,0,0.44387177,0.65504068,27
ang20190713t024201,69.78491211,-148.7348938,80.99959564,0.00677737,0.02221864,6.93390799,0,0.76304936,0.37833932,28
ang20190713t024201,69.74171448,-148.7220306,92.43228912,0.00772185,0.02233724,8.23769569,0,0.85184473,0.21287557,16
ang20190713t024201,69.67208099,-148.6993256,111.2723007,0.00787921,0.02184309,16.64509773,0,0.87851828,0.20236556,25
ang20190713t024201,69.81028748,-148.7393951,75.58261108,0.00714036,0.02186997,5.88165903,0,0.4944838,0.95992208,28
ang20190713t024201,69.75769043,-148.7299194,88.42657471,0.00767595,0.02261259,6.55553102,0,0.82714695,0.40884963,27
ang20190713t024201,69.90005493,-148.7601166,59.88883209,0.00679818,0.02200915,9.68308544,0,0.62633377,0.4691667,30
ang20190713t024201,69.85804749,-148.7493897,67.41686249,0.0076966,0.02153627,13.01367664,0,0.42255548,0.5088309,27
ang20190713t024201,69.71434784,-148.7150574,98.44754028,0.00682283,0.02235889,10.77150154,0,0.7877754,3.8454566,27
ang20190713t024201,69.68943787,-148.7071991,104.27211,0.00710911,0.02210191,11.53932762,0,0.85914004,0.18663904,29
ang20190726t004456,69.1502533,-134.220993,18.80036354,0.00635209,0.01972838,15.59412479,0,0.64925325,0.43698853,26
ang20190726t004456,69.18891907,-133.9766693,30.0990696,0.00642274,0.01989286,4.4374752,0,0.42431998,0.59744173,27
ang20190726t004456,69.17479706,-134.0988159,11.23635483,0.00725973,0.01974208,6.04069853,0,0.82089335,0.28474504,25
ang20190726t004456,69.23262024,-133.7297058,39.61837387,0.00707052,0.01981343,13.62328625,0,0.58336318,0.53199428,22
ang20190726t004456,69.20742035,-133.8532715,29.86612892,0.00672282,0.01980085,1.40933347,0,0.45156747,0.59786284,25
ang20190726t004456,69.05615997,-134.826355,11.34020042,0.00728561,0.01900308,7.48941517,0,0.43966115,0.55650115,62
ang20190726t004456,69.11599731,-134.4640198,7.28125477,0.00734514,0.0193573,10.07540607,0,0.70645803,0.40734294,30
ang20190726t004456,69.128685,-134.3432007,22.60975266,0.00699235,0.01971505,28.98354912,0,0.48248437,0.50657123,31
ang20190726t004456,69.0684433,-134.7066803,18.15544319,0.00731711,0.01933734,16.32897949,0,0.52195597,0.55620068,33
ang20190726t004456,69.09200287,-134.5858917,13.9504137,0.00620762,0.01936896,13.37325001,0,0.58769697,0.45571625,31
ang20190726t004456,69.03239441,-134.9471283,9.20590973,0.00618918,0.01901905,5.51472759,0,0.52091426,0.49735883,30
ang20190726t004456,69.00814056,-135.0668793,10.37250042,0.00736829,0.0189232,7.17773819,0,0.46889645,0.56522089,35
ang20190726t004456,68.99538422,-135.1852875,10.06033897,0.0071684,0.01901508,8.43320847,0,0.66362995,0.76434124,18
ang20190726t004456,68.97208405,-135.3053436,5.81987572,0.00626951,0.01864632,4.32122135,0,0.53489757,0.47877946,42
ang20190726t004456,68.94688416,-135.4245911,6.79207087,0.0073621,0.01897568,5.38512421,0,0.82335001,0.09676445,21
ang20190726t004456,68.87140656,-135.8995667,5,0.00694963,0.01962384,0,0,0.03179742,0.07560005,11
ang20190726t004456,68.88551331,-135.7801666,5.03566933,0.00730175,0.01962974,0.33884585,0,0.6335116,0.16842315,22
ang20190726t004456,68.91066742,-135.6609192,5.70305252,0.0062496,0.01958209,1.89125681,0,0.71373439,0.22248651,23
ang20190726t004456,68.93354034,-135.5434265,6.10941935,0.0070202,0.01895148,2.8165853,0,0.54795188,0.37104648,28
ang20190726t004456,68.84860992,-136.0188446,7.15581799,0.00633642,0.01951182,1.61532354,0,0.37094572,0.22078127,30
ang20190726t004456,68.98522186,-135.2471619,16.90416718,0.00721835,0.01884641,26.30090332,0,0.67432958,0.40558496,25
ang20190726t004456,68.95919037,-135.3688202,7.4010663,0.00655862,0.01890692,5.15996885,0,0.60255164,0.45126304,25
ang20190726t004456,69.01947021,-135.0040436,9.99329376,0.00681774,0.01890613,5.74397612,0,0.46993834,0.53190118,46
ang20190726t004456,69.00077057,-135.1258392,19.70302773,0.00637695,0.01886366,5.29406261,0,0.17196102,0.274243,31
ang20190726t004456,68.93893433,-135.4901733,6.68774366,0.00649461,0.01908006,5.8396678,0,0.65655178,0.31736296,25
ang20190726t004456,68.8976593,-135.7315064,6.36718655,0.00653073,0.01933577,4.27418995,0,0.69508821,0.19141246,23
ang20190726t004456,68.92384338,-135.6111603,5.85368681,0.00726947,0.01915463,2.11850214,0,0.59141082,0.36658305,23
ang20190726t004456,68.86164856,-135.9705811,5.1772995,0.00729197,0.01950718,1.16424239,0,0.08142228,0.05587197,19
ang20190726t004456,68.8767395,-135.851593,5,0.00655354,0.01970055,0,0,0.18815859,0.16793747,12
ang20190726t004456,68.83517456,-136.0886536,7.46507978,0.00654867,0.01937882,1.50746751,0,0.56628436,0.19258985,25
ang20190726t004456,69.13803101,-134.2713928,17.67099953,0.00714087,0.01977321,14.0624218,0,0.63198549,0.45891002,36
ang20190726t004456,69.21982574,-133.7815552,31.14591217,0.00613793,0.01985835,7.34900475,0,0.50995123,0.58549619,25
ang20190726t004456,69.19662476,-133.9041596,29.68980026,0.00726114,0.01976052,1.02879322,0,0.34997836,0.63608557,26
ang20190726t004456,69.18396759,-134.026825,17.5904808,0.00695606,0.01972079,2.92433834,0,0.66819036,0.48659089,25
ang20190726t004456,69.16293335,-134.1491242,15.0391016,0.00635495,0.01980433,11.94985771,0,0.7278192,0.39932898,27
ang20190726t004456,69.04554749,-134.8822174,13.66863251,0.00701323,0.01918709,13.6628828,0,0.61147112,0.51154333,19
ang20190726t004456,69.06246185,-134.7600708,16.04261017,0.00625756,0.01927899,18.62878227,0,0.56688106,0.53064245,31
ang20190726t004456,69.07910156,-134.638443,12.95705605,0.00697124,0.01927198,19.53625107,0,0.71668792,0.42499143,33
ang20190726t004456,69.10455322,-134.5158539,13.18641281,0.00661884,0.01959273,27.79821777,0,0.63573593,0.45521951,31
ang20190726t004456,69.12362671,-134.3938599,19.47267532,0.00644438,0.01951132,37.42988586,0,0.80525315,0.30396733,20
ang20190704t201715,68.9545517,-148.8368683,398.1619263,0.00714924,0.01358947,31.35242844,0,0.73932266,0.23061121,36
ang20190704t201715,69.00016785,-148.8426819,396.3371887,0.00609072,0.01496703,56.68118668,0.0065,0.72950423,0.20561366,40
ang20190704t201715,69.04659271,-148.8455048,387.3719788,0.00720154,0.01451993,30.10133934,0.0244,0.63138807,0.25119448,49
ang20190704t201715,69.08224487,-148.8488007,348.8583984,0.00672384,0.01455193,20.61867523,0.25619999,0.4993183,0.3180961,37
ang20190704t201715,69.1259613,-148.8521576,314.4542847,0.00618847,0.01452961,24.80350304,0,0.57158852,0.36558461,48
ang20190704t201715,68.87446594,-148.8255158,432.2035523,0.00614927,0.01165188,29.13874054,0,0.67404896,0.39968288,33
ang20190704t201715,68.91971588,-148.8302918,401.9656067,0.00704019,0.01203678,36.71519089,0,0.63098204,0.46123236,22
ang20190704t201715,68.82816315,-148.8209229,415.1083984,0.0070659,0.01134549,17.00092316,0,0.52241653,0.38640806,28
ang20190704t201715,68.81163788,-148.8184967,442.9590454,0.00619562,0.011137,22.70677567,0.0678,0.59712774,0.24155809,38
ang20190704t201715,68.85583496,-148.8235626,414.8971863,0.00677476,0.01153698,24.22149849,0.0002,0.55685294,0.38250053,33
ang20190704t201715,68.89121246,-148.827179,409.9126587,0.00719802,0.01169168,19.13545418,0.0005,0.74568337,0.28052619,27
ang20190704t201715,68.93739319,-148.8335724,391.7654419,0.00606087,0.01279627,33.77915573,0.0076,0.62050426,0.48274457,31
ang20190704t201715,69.06312561,-148.8472748,377.3269653,0.00614185,0.01452153,30.89233589,0.52340001,0.27626866,0.27298906,39
ang20190704t201715,69.10993958,-148.8503113,334.2994385,0.00720809,0.01436523,25.92154121,0.3529,0.34463176,0.25071374,62
ang20190704t201715,68.98343658,-148.83992,372.4301148,0.00722208,0.01453724,57.25052643,0.13410001,0.5476917,0.32664856,38
ang20190704t201715,69.01829529,-148.8440247,360.650238,0.00693935,0.01482879,40.70003128,0.39950001,0.38061234,0.29397979,41
ang20190726t171754,69.24910736,-134.7832184,22.10427094,0.00622283,0.01939321,12.50792885,0,0.70772296,0.36810386,28
ang20190726t171754,69.23094177,-134.9029694,16.23807907,0.00671944,0.01953453,9.12821102,0,0.62186182,0.47923192,26
ang20190726t171754,69.28887177,-134.5451965,19.24099159,0.00635665,0.01912807,16.64310265,0,0.64635843,0.48567024,24
ang20190726t171754,69.26379395,-134.6641693,22.64763641,0.00711893,0.01921715,14.9082222,0,0.62812722,0.52798742,32
ang20190726t171754,69.20541382,-135.0222321,10.24267769,0.00677459,0.0193853,6.85098362,0,0.4399983,0.38785374,29
ang20190726t171754,69.00318146,-136.2169647,9.06696701,0.00680731,0.01927213,7.08808279,0,0.13319141,0.10464529,23
ang20190726t171754,69.30940247,-134.426239,36.67504501,0.00681348,0.01872293,46.09896469,0,0.45816588,0.6144436,27
ang20190726t171754,69.08638,-135.7429199,8.11409664,0.0063747,0.01850641,4.03533173,0,0.72411203,0.39744776,25
ang20190726t171754,69.34539032,-134.1867065,27.05064011,0.00613145,0.01889317,14.45002365,0,0.2461562,0.63531059,27
ang20190726t171754,69.06513214,-135.8630676,8.3105278,0.00669109,0.01890307,1.6565274,0,0.30900437,0.35815784,35
ang20190726t171754,69.32167816,-134.3062592,23.72118759,0.00729403,0.01888662,14.78045368,0,0.57524896,0.57450801,35
ang20190726t171754,69.37966919,-133.9458923,8.6950922,0.00708182,0.01891242,4.93638372,0,0.40013319,0.32206908,30
ang20190726t171754,69.0512085,-135.9818573,3.66233253,0.00726497,0.01914556,2.6856904,0,0.01431465,0.13923265,21
ang20190726t171754,69.36800385,-134.0658875,31.93631172,0.00720487,0.01864299,16.17797089,0,0.40304849,0.60610598,57
ang20190726t171754,69.02558899,-136.0998077,11.5976572,0.00623153,0.01939019,6.11953497,0,0.48992735,0.3561551,21
ang20190726t171754,69.11201477,-135.6230011,6.56973457,0.00713703,0.01867471,2.13146496,0,0.6418283,0.37979645,22
ang20190726t171754,69.12654114,-135.5030823,9.5617094,0.00639916,0.01858369,3.28578734,0,0.72885633,0.37908089,28
ang20190726t171754,69.14627075,-135.38237,6.81890535,0.00657397,0.01874559,1.70195484,0,0.76528853,0.30477601,25
ang20190726t171754,69.17224884,-135.2621307,10.27930546,0.0070274,0.01894113,7.4119153,0,0.80195791,0.26221833,60
ang20190726t171754,69.18791962,-135.1422424,7.52215528,0.00614999,0.01932305,4.03889465,0,0.62837231,0.44181103,55
ang20190726t171754,69.30058289,-134.491333,30.60975075,0.00722088,0.01891411,13.58372688,0,0.80929029,0.30076143,36
ang20190726t171754,68.99808502,-136.2651672,9.82865429,0.00652032,0.01888993,7.79988909,0,0.05101865,0.02727696,10
ang20190726t171754,69.03845978,-136.0299683,5.82992172,0.00634101,0.01933054,4.04193163,0,0.24555525,0.33191198,27
ang20190726t171754,68.98915863,-136.3321991,6.54444742,0.00723861,0.01881791,6.18802261,0,0.05106569,0.0128134,7
ang20190726t171754,69.37456512,-134.0037079,14.00970936,0.00606551,0.01879105,21.0806427,0,0.73986161,0.2237789,26
ang20190726t171754,69.01261902,-136.1470184,5.98207092,0.0071489,0.01938411,5.80158758,0,0.23797221,0.12462242,11
ang20190726t171754,69.3579483,-134.1258545,26.18380928,0.0069209,0.01888971,15.92682743,0,0.43124843,0.58409917,25
ang20190726t171754,69.33277893,-134.2475891,28.17393112,0.00663742,0.01879836,27.56592369,0,0.21399713,0.89621311,23
ang20190726t171754,69.07413483,-135.7971497,10.63126469,0.00714142,0.01865983,3.13042951,0,0.85765088,0.15824343,17
ang20190726t171754,69.31412506,-134.3696289,8.67174053,0.0063269,0.0186865,7.48966932,0,0.78469294,0.30009118,37
ang20190726t171754,69.06007385,-135.9132843,6.22943544,0.00664856,0.01928902,1.63126266,0,-0.04362401,0.04870648,16
ang20190726t171754,69.09955597,-135.6803131,11.34474564,0.00622879,0.01866035,7.13213539,0,0.82202911,0.21948846,25
ang20190726t171754,69.1591568,-135.3288574,8.64367294,0.00614333,0.01889774,2.98342633,0,0.71039355,0.37542272,27
ang20190726t171754,69.18223572,-135.2112427,9.04056168,0.00715487,0.01912278,5.90593863,0,0.66363716,0.44489071,27
ang20190726t171754,69.12145996,-135.5628815,6.67030859,0.0068539,0.01847164,1.98441279,0,0.62495089,0.34800866,30
ang20190726t171754,69.13473511,-135.4464722,6.11811543,0.00715876,0.01874122,0.7177254,0,0.63448733,0.44094476,26
ang20190726t171754,69.27645111,-134.6124878,23.36494255,0.00616947,0.01912963,13.59937954,0,0.66523987,0.46042702,33
ang20190726t171754,69.2541275,-134.7332916,31.42595291,0.00700329,0.01939973,19.53694916,0,0.35817114,0.62113327,27
ang20190726t171754,69.24198914,-134.8541718,23.95517159,0.00729499,0.01943962,10.8926897,0,0.55173421,0.38904604,26
ang20190726t171754,69.21845245,-134.9736939,15.10331249,0.00609457,0.01961318,14.90331173,0,0.50133508,0.51973033,18
ang20190726t171754,69.19446564,-135.0930176,6.6205101,0.00732449,0.01919203,2.45840788,0,0.44348457,0.48844066,53
ang20190713t025848,69.08358002,-148.8377686,344.1081543,0.00677712,0.02055437,23.34585953,0,0.95491356,0.11517606,24
ang20190713t025848,69.12732697,-148.8396759,306.4731751,0.00691435,0.02061136,24.28375244,0,0.79806393,0.37812188,28
ang20190713t025848,68.99892426,-148.8350067,404.8776856,0.00644043,0.0203642,62.84944153,0,0.86516631,0.48601821,25
ang20190713t025848,69.04554749,-148.835556,384.6251221,0.00735226,0.02029474,27.92089081,0,0.88673067,0.26463675,48
ang20190713t025848,68.94984436,-148.8320923,409.6141052,0.00739388,0.02003852,31.62650871,0,0.88009989,0.29723012,26
ang20190713t025848,68.8838501,-148.8295898,425.4558106,0.00742645,0.01986321,31.95088959,0,0.90651047,1.94627988,27
ang20190713t025848,68.8434906,-148.8277283,420.9208984,0.0062981,0.01988343,22.90826035,0.0003,0.83253986,0.34988639,29
ang20190713t025848,68.90989685,-148.8302918,413.2921143,0.00639062,0.0199474,35.09083557,0,0.85815018,0.33004487,23
ang20190713t025848,68.8690033,-148.8280182,434.8093872,0.00717354,0.01999684,40.0753212,0,0.84064132,0.35286787,27
ang20190713t025848,68.81806946,-148.8274384,430.5386353,0.00719428,0.01982709,20.68403816,0,0.83786476,0.31241795,26
ang20190713t025848,68.97760773,-148.8334198,382.6365356,0.00663176,0.02025104,53.50457382,0,0.85710019,1.20527935,26
ang20190713t025848,69.01607513,-148.8356934,375.3113098,0.00728209,0.02023829,43.21315765,0,0.87722266,0.28559285,25
ang20190713t025848,69.06313324,-148.8370667,373.3612671,0.00639625,0.0204797,33.64608383,0,0.96068358,0.06150778,23
ang20190713t025848,69.11191559,-148.8392944,322.7438049,0.00751395,0.02059776,29.67363548,0,0.83053684,0.34359756,38
ang20190713t025848,68.93444061,-148.831543,400.8104553,0.00693737,0.020079,37.10494232,0,0.86301678,0.30841836,27
ang20190710t005719,64.81019592,-163.835495,186.3997803,0.00749972,0.01780039,43.10885239,0,0.87633204,0.05648024,18
ang20190710t005719,64.81915283,-163.7299194,67.77193451,0.00778062,0.01979021,34.68018341,0,0.8932662,0.06911061,31
ang20190710t005719,64.7739563,-164.1118012,320.0358276,0.00730262,0.01861325,97.26382446,0,0.73445481,0.16012412,27
ang20190710t005719,64.83308411,-163.6154175,14.70156765,0.00749948,0.0177203,6.35806131,0,0.83924085,0.07335771,27
ang20190710t005719,64.84870148,-163.4994049,65.00223541,0.00728661,0.01654794,38.659935,0,0.87923223,0.05185993,15
ang20190710t005719,64.78977966,-163.9966278,267.4810181,0.00733815,0.01658515,65.13809204,0,0.78508866,0.16100089,21
ang20190710t005719,64.79803467,-163.9384155,186.2938385,0.00774968,0.01664441,41.54778671,0,0.8837198,0.05131811,17
ang20190710t005719,64.84169769,-163.5506287,24.00713158,0.0072588,0.01679225,15.34945011,0,0.83582932,0.19089831,30
ang20190710t005719,64.78152466,-164.04245,258.595398,0.00717273,0.0177318,60.26919937,0,0.798509,0.1315124,56
ang20190710t005719,64.85722351,-163.4454193,79.40138245,0.00765858,0.01682913,45.20382309,0,0.8881796,0.04646657,15
ang20190710t005719,64.81393433,-163.7648163,188.6222839,0.00733565,0.01876346,82.67719269,0,0.87532431,0.07646405,27
ang20190710t005719,64.82563782,-163.6536102,28.27558136,0.00784566,0.01921679,8.77768993,0,0.83282781,0.04331871,30
ang20190710t005719,64.80461884,-163.8800049,171.6729584,0.00772873,0.01710059,47.69046402,0,0.88461047,0.06029058,25
ang20190702t201130,69.25234985,-136.2265778,7.20210648,0.0075167,0.02026491,1.22598922,0,0.15883368,0.02108277,8
ang20190702t201130,69.2374649,-136.3438263,7.90614128,0.00816141,0.0201049,2.62606239,0,0.12034443,0.03326439,8
ang20190702t201130,69.29920197,-135.9867554,5.46803379,0.00826685,0.01978324,2.08662081,0,-0.00777837,0.051059,23
ang20190702t201130,69.27348328,-136.1064301,6.33748531,0.00747214,0.02003651,1.90640843,0,0.03020318,0.03011896,16
ang20190702t201130,69.21113586,-136.4615173,7.00661469,0.00749178,0.02001258,2.79140139,0,0.12369998,0.04830119,18
ang20190702t201130,69.286026,-136.0377045,4.7605691,0.00735838,0.01981846,1.97800863,0,-0.00254298,0.03605733,12
ang20190702t201130,69.19005585,-136.5778656,7.64910698,0.00758009,0.01969411,3.02662206,0,0.0858812,0.06741846,12
ang20190702t201130,69.26093292,-136.1557312,6.80868292,0.00814203,0.02027841,1.50240052,0,0.11348213,0.02715041,9
ang20190702t201130,69.24628448,-136.2735596,8.89404106,0.00774732,0.02027317,2.30159521,0,0.13563164,0.02327744,10
ang20190702t201130,69.22396088,-136.3928528,6.55103397,0.00741321,0.02009307,2.05301452,0,0.12995967,0.04130271,7
ang20190702t201130,69.19878387,-136.5119324,9.8355484,0.00818155,0.01995147,3.41512156,0,0.11690182,0.05524349,8
ang20190704t193319,66.98719788,-150.4855194,435.3768921,0.0069859,0.01611791,83.35396576,0.92860001,0.01589248,0.02448208,64
ang20190704t193319,66.94043732,-150.509079,439.8830566,0.00681784,0.01562762,53.51136017,0.53100002,0.28877211,0.26829883,56
ang20190704t193319,67.06344604,-150.3917236,347.0558167,0.00625187,0.01666686,26.37157822,0.41280001,0.11094889,0.16602238,71
ang20190704t193319,67.0228653,-150.439743,447.0408936,0.00636369,0.01402887,106.7899628,0.68089998,0.02064898,0.08178497,64
ang20190704t193319,66.90261841,-150.5505066,354.986145,0.00615755,0.01430181,23.91756058,0.19419999,0.43491498,0.28576529,58
ang20190704t193319,67.38452911,-150.0971069,580.8115845,0.00705868,0.01706317,205.2841187,0.0014,0.67730254,0.18337402,28
ang20190704t193319,67.3483963,-150.1260681,456.6107483,0.00615316,0.01433067,150.8144074,0.018,0.60534471,0.20345277,33
ang20190704t193319,67.46855927,-150.0040436,387.0037537,0.00617059,0.01507497,29.14901543,0,0.72221798,0.23061393,26
ang20190704t193319,67.10823822,-150.3679199,323.4197083,0.00685074,0.01542054,16.17284393,0.0504,0.70742196,0.24307117,33
ang20190704t193319,67.43202209,-150.042511,660.6300049,0.00710425,0.01534473,185.3285675,0.0013,0.77342874,0.12622634,27
ang20190704t193319,67.14272308,-150.3274078,396.5870667,0.00675105,0.0147186,77.49175262,0.079,0.69328195,0.25585166,33
ang20190704t193319,67.18688965,-150.2743683,393.835907,0.00619532,0.01718371,85.41492462,0.2604,0.35563093,0.21736634,38
ang20190704t193319,67.22840881,-150.2479096,337.7702942,0.00640469,0.01444721,36.3209877,0.2307,0.18301651,0.12047579,51
ang20190704t193319,67.31005096,-150.1586762,334.185669,0.00668028,0.01636087,47.10696411,0.0599,0.60023463,0.21024857,33
ang20190704t193319,67.26363373,-150.2133331,400.0524597,0.00694849,0.01616589,112.3327713,0.2245,0.28130651,0.21641105,38
ang20190704t193319,67.12513733,-150.3520813,320.2681885,0.00615453,0.01711711,19.29221344,0.033,0.67763352,0.25690648,28
ang20190704t193319,67.49265289,-149.9937897,680.96698,0.00708541,0.01523714,143.8048859,0,0.8230719,0.08275364,26
ang20190704t193319,67.44524384,-150.0191498,605.8243408,0.00706434,0.01710539,189.6932983,0,0.72017568,0.19215515,24
ang20190704t193319,67.40848541,-150.0704041,471.0977478,0.00617353,0.0145635,117.4643097,0.0189,0.64751357,0.202692,31
ang20190704t193319,67.37122345,-150.1146545,517.902771,0.00691256,0.01604882,170.2971802,0.0026,0.68818098,0.17361495,28
ang20190704t193319,67.24855804,-150.2340393,335.7028198,0.00635879,0.01664537,27.60676575,0.77139997,0.05938066,0.02631696,29
ang20190704t193319,67.28823853,-150.1862946,328.8605957,0.00628174,0.01420461,47.89428329,0.0211,0.43238851,0.2204206,38
ang20190704t193319,67.32420349,-150.1391602,366.9862366,0.00700651,0.0165173,89.80331421,0.29249999,0.45790678,0.27619493,50
ang20190704t193319,67.16847992,-150.3008575,561.0673218,0.00667101,0.01460766,128.4302216,0.2225,0.49982843,0.24091721,37
ang20190704t193319,67.20282745,-150.2585297,351.0483093,0.00697042,0.01565109,34.21524429,0.1909,0.23715146,0.14618956,39
ang20190704t193319,67.08267212,-150.3779602,335.5230713,0.0065547,0.01457283,24.51202774,0.2561,0.23637187,0.28337392,52
ang20190704t193319,67.04785156,-150.4130402,374.387207,0.00693367,0.01567675,46.768116,0.35420001,0.1292457,0.15935136,50
ang20190704t193319,67.00192261,-150.4663849,381.6076965,0.00653055,0.01636671,92.85179138,0.87879997,0.03040024,0.02817033,60
ang20190704t193319,66.96279907,-150.4984894,437.7095947,0.00615415,0.0142163,61.44481277,0.89209998,0.04793923,0.08008989,57
ang20190704t193319,66.92655182,-150.5252075,402.7119751,0.0070791,0.01714878,41.0242691,0.37560001,0.33791074,0.22830488,49
ang20190726t010423,69.08992767,-134.7422791,17.11650276,0.0061969,0.01900342,9.51726151,0,0.614797,0.52520841,20
ang20190726t010423,69.11457825,-134.6202087,27.20186234,0.00726746,0.01885232,23.12772942,0,0.48054159,0.60907871,22
ang20190726t010423,69.12786102,-134.4978333,11.04004002,0.00675646,0.01890079,10.39274788,0,0.78391433,0.38710254,27
ang20190726t010423,69.14892578,-134.3751679,9.99152946,0.00636495,0.01886754,10.54877377,0,0.76061875,0.4961634,25
ang20190726t010423,69.06713104,-134.8648224,13.37082386,0.00710769,0.01897215,12.86538982,0,0.81892991,1.00062335,11
ang20190726t010423,69.2188797,-133.9482727,29.69963455,0.00616852,0.0191305,1.39039326,0,0.40421861,0.61982489,26
ang20190726t010423,69.24215698,-133.8264313,34.23844528,0.00720007,0.01913476,9.90877628,0,0.41594627,0.61354387,26
ang20190726t010423,69.1832428,-134.1920013,7.91466713,0.00699851,0.01904139,6.80091429,0,0.85751033,0.26779318,26
ang20190726t010423,68.96943665,-135.4702301,6.15188217,0.00610368,0.01952645,4.3992238,0,0.54235107,0.4087176,23
ang20190726t010423,69.19553375,-134.070755,18.96262741,0.00730328,0.0189589,12.08556652,0,0.50124198,0.57918811,25
ang20190726t010423,69.16107178,-134.3143616,17.77182007,0.00622803,0.01904887,15.68753719,0,0.80121052,0.90888208,26
ang20190726t010423,69.00631714,-135.2298126,11.61024761,0.00720617,0.0194981,8.11052513,0,0.78399235,0.32530198,24
